iz	LowerstatenameImpZeff	UpperstatenameImpZeff	rate(s-1)	Acc	E_i(cm-1)	E_k(cm-1)	Lowerconf	Lowerterm	LowerJ	Upperconf	Upperterm	UpperJ
0	2s22p2 3P	2s22p5d 3P	8.20E+06	C+	0	86519.506	2s22p2	3P	0	2s22p5d	3P^0	1
0	2s22p2 3P	2s22p5d 3P	3.70E+07	B	16.416713	86523.19	2s22p2	3P	1	2s22p5d	3P^0	0
0	2s22p2 3P	2s22p5d 3P	1.14E+07	B	16.416713	86519.506	2s22p2	3P	1	2s22p5d	3P^0	1
0	2s22p2 3P	2s22p5d 1P	1.35E+06	C+	0	86491.441	2s22p2	3P	0	2s22p5d	1P^0	1
0	2s22p2 3P	2s22p5d 3P	2.40E+06	C+	16.416713	86506.7138	2s22p2	3P	1	2s22p5d	3P^0	2
0	2s22p2 3P	2s22p5d 3P	1.51E+07	B	43.4134567	86519.506	2s22p2	3P	2	2s22p5d	3P^0	1
0	2s22p2 3P	2s22p5d 1P	8.10E+05	C	16.416713	86491.441	2s22p2	3P	1	2s22p5d	1P^0	1
0	2s22p2 3P	2s22p5d 3P	2.70E+07	B	43.4134567	86506.7138	2s22p2	3P	2	2s22p5d	3P^0	2
0	2s22p2 3P	2s22p5d 1P	3.30E+04	D	43.4134567	86491.441	2s22p2	3P	2	2s22p5d	1P^0	1
0	2s22p2 3P	2s22p6s 1P	1.50E+06	C+	0	86416.575	2s22p2	3P	0	2s22p6s	1P^0	1
0	2s22p2 3P	2s22p5d 1F	4.00E+06	C+	43.4134567	86449.208	2s22p2	3P	2	2s22p5d	1F^0	3
0	2s22p2 3P	2s22p6s 1P	7.50E+06	C+	16.416713	86416.575	2s22p2	3P	1	2s22p6s	1P^0	1
0	2s22p2 3P	2s22p6s 1P	2.50E+06	C+	43.4134567	86416.575	2s22p2	3P	2	2s22p6s	1P^0	1
0	2s22p2 3P	2s22p5d 3D	2.62E+07	B+	16.416713	86389.425	2s22p2	3P	1	2s22p5d	3D^0	2
0	2s22p2 3P	2s22p5d 3D	3.52E+07	B+	0	86362.54	2s22p2	3P	0	2s22p5d	3D^0	1
0	2s22p2 3P	2s22p5d 3D	5.60E+07	B+	43.4134567	86397.83	2s22p2	3P	2	2s22p5d	3D^0	3
0	2s22p2 3P	2s22p6s 3P	3.10E+07	B	16.416713	86369.622	2s22p2	3P	1	2s22p6s	3P^0	2
0	2s22p2 3P	2s22p5d 3D	1.98E+07	B+	16.416713	86362.54	2s22p2	3P	1	2s22p5d	3D^0	1
0	2s22p2 3P	2s22p5d 3D	2.58E+07	B+	43.4134567	86389.425	2s22p2	3P	2	2s22p5d	3D^0	2
0	2s22p2 3P	2s22p6s 3P	1.09E+07	B	0	86331.651	2s22p2	3P	0	2s22p6s	3P^0	1
0	2s22p2 3P	2s22p6s 3P	8.20E+06	C+	43.4134567	86369.622	2s22p2	3P	2	2s22p6s	3P^0	2
0	2s22p2 3P	2s22p5d 3D	6.30E+05	C	43.4134567	86362.54	2s22p2	3P	2	2s22p5d	3D^0	1
0	2s22p2 3P	2s22p6s 3P	3.40E+06	C+	16.416713	86331.651	2s22p2	3P	1	2s22p6s	3P^0	1
0	2s22p2 3P	2s22p6s 3P	2.19E+07	B	16.416713	86321.97	2s22p2	3P	1	2s22p6s	3P^0	0
0	2s22p2 3P	2s22p5d 3F	5.10E+06	C+	16.416713	86317.69	2s22p2	3P	1	2s22p5d	3F^0	2
0	2s22p2 3P	2s22p6s 3P	8.40E+06	C+	43.4134567	86331.651	2s22p2	3P	2	2s22p6s	3P^0	1
0	2s22p2 3P	2s22p5d 3F	7.20E+06	C+	43.4134567	86327.1863	2s22p2	3P	2	2s22p5d	3F^0	3
0	2s22p2 3P	2s22p5d 3F	3.60E+05	C	43.4134567	86317.69	2s22p2	3P	2	2s22p5d	3F^0	2
0	2s22p2 3P	2s22p5d 1D	3.30E+05	C	16.416713	86185.2332	2s22p2	3P	1	2s22p5d	1D^0	2
0	2s22p2 3P	2s22p5d 1D	1.20E+05	C	43.4134567	86185.2332	2s22p2	3P	2	2s22p5d	1D^0	2
0	2s22p2 3P	2s22p4d 3P	1.95E+07	B	0	84116.1152	2s22p2	3P	0	2s22p4d	3P^0	1
0	2s22p2 3P	2s22p4d 3P	7.20E+07	B	16.416713	84121.226	2s22p2	3P	1	2s22p4d	3P^0	0
0	2s22p2 3P	2s22p4d 3P	2.01E+07	B	16.416713	84116.1152	2s22p2	3P	1	2s22p4d	3P^0	1
0	2s22p2 3P	2s22p4d 3P	1.09E+07	B	16.416713	84103.1238	2s22p2	3P	1	2s22p4d	3P^0	2
0	2s22p2 3P	2s22p4d 3P	3.00E+07	B	43.4134567	84116.1152	2s22p2	3P	2	2s22p4d	3P^0	1
0	2s22p2 3P	2s22p4d 3P	5.30E+07	B	43.4134567	84103.1238	2s22p2	3P	2	2s22p4d	3P^0	2
0	2s22p2 3P	2s22p4d 1P	9.10E+05	C+	0	84032.1471	2s22p2	3P	0	2s22p4d	1P^0	1
0	2s22p2 3P	2s22p4d 1P	4.80E+05	C+	16.416713	84032.1471	2s22p2	3P	1	2s22p4d	1P^0	1
0	2s22p2 3P	2s22p4d 1P	1.30E+04	C	43.4134567	84032.1471	2s22p2	3P	2	2s22p4d	1P^0	1
0	2s22p2 3P	2s22p4d 1F	2.90E+06	C+	43.4134567	83947.2231	2s22p2	3P	2	2s22p4d	1F^0	3
0	2s22p2 3P	2s22p5s 1P	2.20E+06	C	0	83877.305	2s22p2	3P	0	2s22p5s	1P^0	1
0	2s22p2 3P	2s22p5s 1P	7.60E+06	C	16.416713	83877.305	2s22p2	3P	1	2s22p5s	1P^0	1
0	2s22p2 3P	2s22p5s 1P	2.19E+06	B	43.4134567	83877.305	2s22p2	3P	2	2s22p5s	1P^0	1
0	2s22p2 3P	2s22p4d 3D	7.90E+07	B+	16.416713	83838.0728	2s22p2	3P	1	2s22p4d	3D^0	2
0	2s22p2 3P	2s22p4d 3D	6.40E+07	B+	0	83820.1576	2s22p2	3P	0	2s22p4d	3D^0	1
0	2s22p2 3P	2s22p4d 3D	1.11E+08	B+	43.4134567	83848.87	2s22p2	3P	2	2s22p4d	3D^0	3
0	2s22p2 3P	2s22p4d 3D	4.30E+07	B+	16.416713	83820.1576	2s22p2	3P	1	2s22p4d	3D^0	1
0	2s22p2 3P	2s22p4d 3D	3.46E+07	B+	43.4134567	83838.0728	2s22p2	3P	2	2s22p4d	3D^0	2
0	2s22p2 3P	2s22p4d 3D	2.25E+06	B+	43.4134567	83820.1576	2s22p2	3P	2	2s22p4d	3D^0	1
0	2s22p2 3P	2s22p5s 3P	2.54E+07	A	16.416713	83791.088	2s22p2	3P	1	2s22p5s	3P^0	2
0	2s22p2 3P	2s22p5s 3P	1.94E+07	A	0	83752.4388	2s22p2	3P	0	2s22p5s	3P^0	1
0	2s22p2 3P	2s22p5s 3P	2.98E+07	B+	43.4134567	83791.088	2s22p2	3P	2	2s22p5s	3P^0	2
0	2s22p2 3P	2s22p5s 3P	8.30E+06	A	16.416713	83752.4388	2s22p2	3P	1	2s22p5s	3P^0	1
0	2s22p2 3P	2s22p4d 3F	4.10E+06	B+	16.416713	83747.43248	2s22p2	3P	1	2s22p4d	3F^0	2
0	2s22p2 3P	2s22p5s 3P	4.40E+07	A	16.416713	83740.0964	2s22p2	3P	1	2s22p5s	3P^0	0
0	2s22p2 3P	2s22p4d 3F	6.80E+06	B+	43.4134567	83761.27417	2s22p2	3P	2	2s22p4d	3F^0	3
0	2s22p2 3P	2s22p5s 3P	1.77E+07	A	43.4134567	83752.4388	2s22p2	3P	2	2s22p5s	3P^0	1
0	2s22p2 3P	2s22p4d 3F	3.43E+05	B+	43.4134567	83747.43248	2s22p2	3P	2	2s22p4d	3F^0	2
0	2s22p2 3P	2s22p4d 1D	2.00E+05	C	16.416713	83497.5869	2s22p2	3P	1	2s22p4d	1D^0	2
0	2s22p2 3P	2s22p4d 1D	6.80E+04	C	43.4134567	83497.5869	2s22p2	3P	2	2s22p4d	1D^0	2
0	2s22p2 1D	2s22p(2P^3/2)21d 2[7/2]	2.00E+06	E	10192.657	90634.5	2s22p2	1D	2	2s22p(2P^3/2)21d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)20d 2[7/2]	2.30E+06	E	10192.657	90609.6	2s22p2	1D	2	2s22p(2P^3/2)20d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)19d 2[7/2]	2.80E+06	E	10192.657	90578.67	2s22p2	1D	2	2s22p(2P^3/2)19d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)21d 2[5/2]	9.00E+05	E	10192.657	90570.3	2s22p2	1D	2	2s22p(2P^1/2)21d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)20d 2[5/2]	5.00E+05	E	10192.657	90545.6	2s22p2	1D	2	2s22p(2P^1/2)20d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)18d 2[7/2]	3.70E+06	E	10192.657	90543.9	2s22p2	1D	2	2s22p(2P^3/2)18d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)19d 2[5/2]	2.00E+06	E	10192.657	90514.2	2s22p2	1D	2	2s22p(2P^1/2)19d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)17d 2[7/2]	3.30E+06	E	10192.657	90502.72	2s22p2	1D	2	2s22p(2P^3/2)17d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)18d 2[5/2]	1.70E+06	E	10192.657	90479.63	2s22p2	1D	2	2s22p(2P^1/2)18d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)16d 2[7/2]	5.00E+06	E	10192.657	90453.15	2s22p2	1D	2	2s22p(2P^3/2)16d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)17d 2[5/2]	1.80E+06	E	10192.657	90438.32	2s22p2	1D	2	2s22p(2P^1/2)17d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)15d 2[7/2]	9.00E+06	E	10192.657	90393.93	2s22p2	1D	2	2s22p(2P^3/2)15d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)16d 2[5/2]	1.60E+06	E	10192.657	90389	2s22p2	1D	2	2s22p(2P^1/2)16d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)15d 2[5/2]	1.50E+07	E	10192.657	90329.68	2s22p2	1D	2	2s22p(2P^1/2)15d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)14d 2[7/2]	4.00E+06	E	10192.657	90320.66	2s22p2	1D	2	2s22p(2P^3/2)14d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)14d 2[5/2]	1.30E+07	E	10192.657	90256.58	2s22p2	1D	2	2s22p(2P^1/2)14d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)13d 2[7/2]	1.00E+08	E	10192.657	90230.83	2s22p2	1D	2	2s22p(2P^3/2)13d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)13d 2[5/2]	5.00E+07	E	10192.657	90165.6	2s22p2	1D	2	2s22p(2P^1/2)13d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)12d 2[7/2]	1.40E+07	E	10192.657	90117.5	2s22p2	1D	2	2s22p(2P^3/2)12d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)12d 2[5/2]	8.00E+06	E	10192.657	90051.53	2s22p2	1D	2	2s22p(2P^1/2)12d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)11d 2[7/2]	1.30E+07	E	10192.657	89971.39	2s22p2	1D	2	2s22p(2P^3/2)11d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)11d 2[5/2]	6.00E+06	E	10192.657	89905.05	2s22p2	1D	2	2s22p(2P^1/2)11d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)10d 2[7/2]	1.50E+07	E	10192.657	89779.1	2s22p2	1D	2	2s22p(2P^3/2)10d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)10d 2[5/2]	6.00E+06	E	10192.657	89711.4	2s22p2	1D	2	2s22p(2P^1/2)10d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)9d 2[7/2]	1.80E+07	E	10192.657	89519.15	2s22p2	1D	2	2s22p(2P^3/2)9d	2[7/2]^0	3
0	2s22p2 3P	2s22p3d 3P	5.50E+07	B	0	79318.8093	2s22p2	3P	0	2s22p3d	3P^0	1
0	2s22p2 3P	2s22p3d 3P	1.76E+08	B	16.416713	79323.1883	2s22p2	3P	1	2s22p3d	3P^0	0
0	2s22p2 3P	2s22p3d 3P	4.60E+07	B	16.416713	79318.8093	2s22p2	3P	1	2s22p3d	3P^0	1
0	2s22p2 3P	2s22p3d 3P	3.90E+07	B	16.416713	79310.86822	2s22p2	3P	1	2s22p3d	3P^0	2
0	2s22p2 3P	2s22p3d 3P	7.30E+07	B	43.4134567	79318.8093	2s22p2	3P	2	2s22p3d	3P^0	1
0	2s22p2 3P	2s22p3d 3P	1.31E+08	B	43.4134567	79310.86822	2s22p2	3P	2	2s22p3d	3P^0	2
0	2s22p2 1D	2s22p(2P^1/2)9d 2[5/2]	6.00E+06	E	10192.657	89449.54	2s22p2	1D	2	2s22p(2P^1/2)9d	2[5/2]^0	3
0	2s22p2 1D	2s22p(2P^3/2)8d 2[7/2]	1.52E+07	B	10192.657	89155.71	2s22p2	1D	2	2s22p(2P^3/2)8d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)8d 2[5/2]	7.00E+06	E	10192.657	89081.96	2s22p2	1D	2	2s22p(2P^1/2)8d	2[5/2]^0	3
0	2s22p2 3P	2s22p3d 1P	4.50E+05	B	0	78731.2956	2s22p2	3P	0	2s22p3d	1P^0	1
0	2s22p2 3P	2s22p3d 1P	2.10E+05	C	16.416713	78731.2956	2s22p2	3P	1	2s22p3d	1P^0	1
0	2s22p2 3P	2s22p3d 1P	4.20E+03	D	43.4134567	78731.2956	2s22p2	3P	2	2s22p3d	1P^0	1
0	2s22p2 3P	2s22p3d 1F	1.20E+06	C+	43.4134567	78529.64651	2s22p2	3P	2	2s22p3d	1F^0	3
0	2s22p2 1D	2s22p(2P^3/2)7d 2[7/2]	2.25E+07	B	10192.657	88625.02	2s22p2	1D	2	2s22p(2P^3/2)7d	2[7/2]^0	3
0	2s22p2 1D	2s22p(2P^1/2)7d 2[5/2]	7.00E+06	E	10192.657	88545.02	2s22p2	1D	2	2s22p(2P^1/2)7d	2[5/2]^0	3
0	2s22p2 3P	2s22p4s 1P	5.00E+06	C+	0	78340.29782	2s22p2	3P	0	2s22p4s	1P^0	1
0	2s22p2 3P	2s22p4s 1P	9.40E+06	C+	16.416713	78340.29782	2s22p2	3P	1	2s22p4s	1P^0	1
0	2s22p2 3P	2s22p4s 1P	1.80E+06	C+	43.4134567	78340.29782	2s22p2	3P	2	2s22p4s	1P^0	1
0	2s22p2 3P	2s22p3d 3D	1.26E+08	A	0	78293.51263	2s22p2	3P	0	2s22p3d	3D^0	1
0	2s22p2 3P	2s22p3d 3D	1.70E+08	A	16.416713	78307.64625	2s22p2	3P	1	2s22p3d	3D^0	2
0	2s22p2 3P	2s22p3d 3D	9.20E+07	A	16.416713	78293.51263	2s22p2	3P	1	2s22p3d	3D^0	1
0	2s22p2 3P	2s22p3d 3D	2.28E+08	A	43.4134567	78318.26602	2s22p2	3P	2	2s22p3d	3D^0	3
0	2s22p2 3P	2s22p3d 3D	6.30E+07	A	43.4134567	78307.64625	2s22p2	3P	2	2s22p3d	3D^0	2
0	2s22p2 3P	2s22p3d 3D	5.90E+06	B+	43.4134567	78293.51263	2s22p2	3P	2	2s22p3d	3D^0	1
0	2s22p2 3P	2s22p3d 3F	4.00E+06	D	16.416713	78199.09144	2s22p2	3P	1	2s22p3d	3F^0	2
0	2s22p2 3P	2s22p3d 3F	1.10E+07	D	43.4134567	78215.54012	2s22p2	3P	2	2s22p3d	3F^0	3
0	2s22p2 3P	2s22p3d 3F	2.20E+06	D	43.4134567	78199.09144	2s22p2	3P	2	2s22p3d	3F^0	2
0	2s22p2 3P	2s22p4s 3P	3.43E+07	B+	16.416713	78148.10824	2s22p2	3P	1	2s22p4s	3P^0	2
0	2s22p2 3P	2s22p4s 3P	3.55E+07	B+	0	78116.77336	2s22p2	3P	0	2s22p4s	3P^0	1
0	2s22p2 3P	2s22p4s 3P	6.40E+07	B+	43.4134567	78148.10824	2s22p2	3P	2	2s22p4s	3P^0	2
0	2s22p2 3P	2s22p4s 3P	1.87E+07	B+	16.416713	78116.77336	2s22p2	3P	1	2s22p4s	3P^0	1
0	2s22p2 3P	2s22p4s 3P	8.80E+07	B+	16.416713	78105.00058	2s22p2	3P	1	2s22p4s	3P^0	0
0	2s22p2 3P	2s22p4s 3P	3.60E+07	B+	43.4134567	78116.77336	2s22p2	3P	2	2s22p4s	3P^0	1
0	2s22p2 3P	2s22p3d 1D	1.49E+05	B	16.416713	77679.83311	2s22p2	3P	1	2s22p3d	1D^0	2
0	2s22p2 3P	2s22p3d 1D	6.60E+04	C	43.4134567	77679.83311	2s22p2	3P	2	2s22p3d	1D^0	2
0	2s22p2 1D	2s22p6d 1F	3.50E+07	B	10192.657	87806.95	2s22p2	1D	2	2s22p6d	1F^0	3
0	2s22p2 1D	2s22p6d 3D	2.10E+05	E	10192.657	87777.18	2s22p2	1D	2	2s22p6d	3D^0	3
0	2s22p2 1D	2s22p6d 3F	7.00E+06	E	10192.657	87713.42	2s22p2	1D	2	2s22p6d	3F^0	3
0	2s22p2 1D	2s22p5d 3P	3.50E+05	E	10192.657	86519.506	2s22p2	1D	2	2s22p5d	3P^0	1
0	2s22p2 1D	2s22p5d 1P	3.50E+07	E	10192.657	86491.441	2s22p2	1D	2	2s22p5d	1P^0	1
0	2s22p2 1D	2s22p5d 1F	5.90E+07	B	10192.657	86449.208	2s22p2	1D	2	2s22p5d	1F^0	3
0	2s22p2 1D	2s22p5d 3D	2.40E+05	E	10192.657	86397.83	2s22p2	1D	2	2s22p5d	3D^0	3
0	2s22p2 1D	2s22p5d 3F	6.00E+06	E	10192.657	86327.1863	2s22p2	1D	2	2s22p5d	3F^0	3
0	2s22p2 3P	2s2p3 3P	7.30E+07	B	0	75254.0017	2s22p2	3P	0	2s2p3	3P^0	1
0	2s22p2 3P	2s2p3 3P	2.22E+08	B	16.416713	75256.1696	2s22p2	3P	1	2s2p3	3P^0	0
0	2s22p2 3P	2s2p3 3P	5.40E+07	B	16.416713	75255.29373	2s22p2	3P	1	2s2p3	3P^0	2
0	2s22p2 3P	2s2p3 3P	5.60E+07	B	16.416713	75254.0017	2s22p2	3P	1	2s2p3	3P^0	1
0	2s22p2 3P	2s2p3 3P	1.64E+08	B	43.4134567	75255.29373	2s22p2	3P	2	2s2p3	3P^0	2
0	2s22p2 3P	2s2p3 3P	9.20E+07	B	43.4134567	75254.0017	2s22p2	3P	2	2s2p3	3P^0	1
0	2s22p2 1D	2s22p4d 3P	2.10E+05	E	10192.657	84116.1152	2s22p2	1D	2	2s22p4d	3P^0	1
0	2s22p2 1D	2s22p4d 1P	3.00E+07	C	10192.657	84032.1471	2s22p2	1D	2	2s22p4d	1P^0	1
0	2s22p2 1D	2s22p4d 1F	1.04E+08	B	10192.657	83947.2231	2s22p2	1D	2	2s22p4d	1F^0	3
0	2s22p2 1D	2s22p5s 1P	1.40E+07	C	10192.657	83877.305	2s22p2	1D	2	2s22p5s	1P^0	1
0	2s22p2 1D	2s22p4d 3D	1.10E+06	C	10192.657	83848.87	2s22p2	1D	2	2s22p4d	3D^0	3
0	2s22p2 1D	2s22p4d 3F	2.20E+06	C	10192.657	83761.27417	2s22p2	1D	2	2s22p4d	3F^0	3
0	2s22p2 1D	2s22p5s 3P	9.70E+05	C	10192.657	83752.4388	2s22p2	1D	2	2s22p5s	3P^0	1
0	2s22p2 1D	2s22p4d 1D	1.60E+07	C	10192.657	83497.5869	2s22p2	1D	2	2s22p4d	1D^0	2
0	2s2p3 5S	2s2p2(4P)3s 5P	2.10E+08	C+	33735.121	103587.18	2s2p3	5S^0	2	2s2p2(4P)3s	5P	3
0	2s2p3 5S	2s2p2(4P)3s 5P	2.00E+08	C+	33735.121	103562.31	2s2p3	5S^0	2	2s2p2(4P)3s	5P	2
0	2s2p3 5S	2s2p2(4P)3s 5P	2.10E+08	C+	33735.121	103541.69	2s2p3	5S^0	2	2s2p2(4P)3s	5P	1
0	2s22p2 1D	2s22p3d 1P	5.50E+07	B	10192.657	78731.2956	2s22p2	1D	2	2s22p3d	1P^0	1
0	2s22p2 1D	2s22p3d 1F	1.79E+08	B+	10192.657	78529.64651	2s22p2	1D	2	2s22p3d	1F^0	3
0	2s22p2 1D	2s22p4s 1P	5.49E+07	A	10192.657	78340.29782	2s22p2	1D	2	2s22p4s	1P^0	1
0	2s22p2 1D	2s22p3d 3D	5.00E+05	D	10192.657	78318.26602	2s22p2	1D	2	2s22p3d	3D^0	3
0	2s22p2 1D	2s22p3d 3D	9.00E+03	D	10192.657	78307.64625	2s22p2	1D	2	2s22p3d	3D^0	2
0	2s22p2 1D	2s22p3d 3D	2.40E+06	D	10192.657	78293.51263	2s22p2	1D	2	2s22p3d	3D^0	1
0	2s22p2 1D	2s22p3d 3F	1.41E+06	A	10192.657	78215.54012	2s22p2	1D	2	2s22p3d	3F^0	3
0	2s22p2 1D	2s22p3d 3F	5.40E+04	C+	10192.657	78199.09144	2s22p2	1D	2	2s22p3d	3F^0	2
0	2s22p2 1D	2s22p4s 3P	2.30E+04	C+	10192.657	78148.10824	2s22p2	1D	2	2s22p4s	3P^0	2
0	2s22p2 1D	2s22p4s 3P	7.79E+05	A	10192.657	78116.77336	2s22p2	1D	2	2s22p4s	3P^0	1
0	2s22p2 1D	2s22p3d 1D	3.50E+07	B	10192.657	77679.83311	2s22p2	1D	2	2s22p3d	1D^0	2
0	2s22p2 1S	2s22p5d 1P	2.20E+07	C+	21648.03	86491.441	2s22p2	1S	0	2s22p5d	1P^0	1
0	2s22p2 3P	2s2p3 3D	6.54E+07	A	0	64089.899	2s22p2	3P	0	2s2p3	3D^0	1
0	2s22p2 3P	2s2p3 3D	8.80E+07	A	16.416713	64090.99351	2s22p2	3P	1	2s2p3	3D^0	2
0	2s22p2 3P	2s2p3 3D	4.89E+07	A	16.416713	64089.899	2s22p2	3P	1	2s2p3	3D^0	1
0	2s22p2 3P	2s2p3 3D	2.93E+07	A	43.4134567	64090.99351	2s22p2	3P	2	2s2p3	3D^0	2
0	2s22p2 3P	2s2p3 3D	3.25E+06	A	43.4134567	64089.899	2s22p2	3P	2	2s2p3	3D^0	1
0	2s22p2 3P	2s2p3 3D	1.17E+08	A	43.4134567	64086.96961	2s22p2	3P	2	2s2p3	3D^0	3
0	2s22p2 1S	2s22p4d 3P	3.60E+05	C	21648.03	84116.1152	2s22p2	1S	0	2s22p4d	3P^0	1
0	2s22p2 1S	2s22p4d 1P	4.50E+07	B	21648.03	84032.1471	2s22p2	1S	0	2s22p4d	1P^0	1
0	2s22p2 1S	2s22p5s 1P	5.30E+06	C	21648.03	83877.305	2s22p2	1S	0	2s22p5s	1P^0	1
0	2s22p2 1S	2s22p4d 3D	1.70E+06	C	21648.03	83820.1576	2s22p2	1S	0	2s22p4d	3D^0	1
0	2s22p2 3P	2s22p3s 1P	3.60E+04	B	0	61981.83211	2s22p2	3P	0	2s22p3s	1P^0	1
0	2s22p2 3P	2s22p3s 1P	2.80E+04	B	16.416713	61981.83211	2s22p2	3P	1	2s22p3s	1P^0	1
0	2s22p2 3P	2s22p3s 1P	3.00E+04	B	43.4134567	61981.83211	2s22p2	3P	2	2s22p3s	1P^0	1
0	2s22p2 3P	2s22p3s 3P	8.70E+07	A	16.416713	60393.1693	2s22p2	3P	1	2s22p3s	3P^0	2
0	2s22p2 3P	2s22p3s 3P	1.16E+08	A	0	60352.6584	2s22p2	3P	0	2s22p3s	3P^0	1
0	2s22p2 3P	2s22p3s 3P	2.61E+08	A	43.4134567	60393.1693	2s22p2	3P	2	2s22p3s	3P^0	2
0	2s22p2 3P	2s22p3s 3P	8.70E+07	A	16.416713	60352.6584	2s22p2	3P	1	2s22p3s	3P^0	1
0	2s22p2 3P	2s22p3s 3P	3.47E+08	A	16.416713	60333.4476	2s22p2	3P	1	2s22p3s	3P^0	0
0	2s22p2 3P	2s22p3s 3P	1.44E+08	A	43.4134567	60352.6584	2s22p2	3P	2	2s22p3s	3P^0	1
0	2s22p2 1S	2s22p3d 3P	1.50E+04	D	21648.03	79318.8093	2s22p2	1S	0	2s22p3d	3P^0	1
0	2s22p2 1S	2s22p3d 1P	8.40E+07	B+	21648.03	78731.2956	2s22p2	1S	0	2s22p3d	1P^0	1
0	2s22p2 1S	2s22p4s 1P	2.40E+06	C	21648.03	78340.29782	2s22p2	1S	0	2s22p4s	1P^0	1
0	2s22p2 1S	2s22p3d 3D	8.00E+05	D	21648.03	78293.51263	2s22p2	1S	0	2s22p3d	3D^0	1
0	2s22p2 1S	2s22p4s 3P	1.10E+04	C	21648.03	78116.77336	2s22p2	1S	0	2s22p4s	3P^0	1
0	2s22p2 1D	2s22p3s 1P	3.39E+08	A	10192.657	61981.83211	2s22p2	1D	2	2s22p3s	1P^0	1
0	2s22p2 1D	2s22p3s 3P	8.00E+02	D	10192.657	60393.1693	2s22p2	1D	2	2s22p3s	3P^0	2
0	2s22p2 1D	2s22p3s 3P	8.20E+04	B	10192.657	60352.6584	2s22p2	1D	2	2s22p3s	3P^0	1
0	2s22p2 1S	2s22p3s 1P	2.80E+07	C+	21648.03	61981.83211	2s22p2	1S	0	2s22p3s	1P^0	1
0	2s22p2 1S	2s22p3s 3P	5.80E+03	C+	21648.03	60352.6584	2s22p2	1S	0	2s22p3s	3P^0	1
0	2s22p3p 3P	2s2p3 3S	4.30E+05	D	71352.54344	105799.119	2s22p3p	3P	0	2s2p3	3S^0	1
0	2s22p3p 3P	2s2p3 3S	1.30E+06	D	71364.93596	105799.119	2s22p3p	3P	1	2s2p3	3S^0	1
0	2s22p3p 3P	2s2p3 3S	2.20E+06	D	71385.40992	105799.119	2s22p3p	3P	2	2s2p3	3S^0	1
0	2s22p2 3P	2s2p3 5S	9.00E+00	D	16.416713	33735.121	2s22p2	3P	1	2s2p3	5S^0	2
0	2s22p2 3P	2s2p3 5S	2.10E+01	D	43.4134567	33735.121	2s22p2	3P	2	2s2p3	5S^0	2
0	2s22p3s 1P	2s22p5p 1D	2.10E+06	E	61981.83211	85399.833	2s22p3s	1P^0	1	2s22p5p	1D	2
0	2s22p3s 1P	2s22p5p 1P	1.27E+06	B	61981.83211	84851.4691	2s22p3s	1P^0	1	2s22p5p	1P	1
0	2s22p2 3P	2s22p2 1S	2.30E-03	C+	16.416713	21648.03	2s22p2	3P	1	2s22p2	1S	0
0	2s22p2 3P	2s22p2 1S	2.20E-05	C	43.4134567	21648.03	2s22p2	3P	2	2s22p2	1S	0
0	2s22p3s 3P	2s22p4p 1D	2.70E+03	E	60393.1693	81769.87089	2s22p3s	3P^0	2	2s22p4p	1D	2
0	2s2p3 3D	2s22p5p 3P	2.60E+05	C	64086.96961	85203.6756	2s2p3	3D^0	3	2s22p5p	3P	2
0	2s2p3 3D	2s22p5p 3P	3.10E+03	D	64089.899	85203.6756	2s2p3	3D^0	1	2s22p5p	3P	2
0	2s2p3 3D	2s22p5p 3P	4.60E+04	C	64090.99351	85203.6756	2s2p3	3D^0	2	2s22p5p	3P	2
0	2s2p3 3D	2s22p5p 3P	7.60E+04	C	64089.899	85188.967	2s2p3	3D^0	1	2s22p5p	3P	1
